DateTime,Gate,Ingress,Egress
2025-09-10 10:15:00,THE LIVING WORLD,125,43
2025-09-10 10:30:00,SOUTH GATE,86,7
2025-09-10 10:30:00,THE LIVING WORLD,113,29
2025-09-10 10:45:00,SOUTH GATE,38,11
2025-09-10 10:45:00,THE LIVING WORLD,60,45
2025-09-10 11:00:00,SOUTH GATE,56,23
2025-09-10 11:00:00,THE LIVING WORLD,56,22
2025-09-10 11:15:00,SOUTH GATE,54,15
2025-09-10 11:15:00,THE LIVING WORLD,73,42
2025-09-10 11:30:00,SOUTH GATE,44,16
2025-09-10 11:30:00,THE LIVING WORLD,72,40
2025-09-10 11:45:00,SOUTH GATE,45,32
2025-09-10 11:45:00,THE LIVING WORLD,70,39
2025-09-10 12:00:00,SOUTH GATE,46,24
2025-09-10 12:00:00,THE LIVING WORLD,51,84
2025-09-10 12:15:00,SOUTH GATE,56,33
2025-09-10 12:15:00,THE LIVING WORLD,79,93
2025-09-10 12:30:00,SOUTH GATE,28,27
2025-09-10 12:30:00,THE LIVING WORLD,32,47
2025-09-10 12:45:00,SOUTH GATE,61,45
2025-09-10 12:45:00,THE LIVING WORLD,67,88
2025-09-10 13:00:00,SOUTH GATE,35,49
2025-09-10 13:00:00,THE LIVING WORLD,64,132
2025-09-10 13:15:00,SOUTH GATE,59,62
2025-09-10 13:15:00,THE LIVING WORLD,72,146
2025-09-10 13:30:00,SOUTH GATE,65,52
2025-09-10 13:30:00,THE LIVING WORLD,39,84
2025-09-10 13:45:00,SOUTH GATE,54,56
2025-09-10 13:45:00,THE LIVING WORLD,57,67
2025-09-10 14:00:00,SOUTH GATE,37,61
2025-09-10 14:00:00,THE LIVING WORLD,57,56
2025-09-10 14:15:00,SOUTH GATE,32,44
2025-09-10 14:15:00,THE LIVING WORLD,34,79
2025-09-10 14:30:00,SOUTH GATE,27,43
2025-09-10 14:30:00,THE LIVING WORLD,61,153
2025-09-10 14:45:00,SOUTH GATE,39,45
2025-09-10 14:45:00,THE LIVING WORLD,39,91
2025-09-10 15:00:00,SOUTH GATE,17,48
2025-09-10 15:00:00,THE LIVING WORLD,34,72
2025-09-10 15:15:00,SOUTH GATE,17,62
2025-09-10 15:15:00,THE LIVING WORLD,29,55
2025-09-10 15:30:00,SOUTH GATE,37,62
2025-09-10 15:30:00,THE LIVING WORLD,37,96
2025-09-10 15:45:00,SOUTH GATE,18,36
2025-09-10 15:45:00,THE LIVING WORLD,30,49
2025-09-10 16:00:00,SOUTH GATE,18,63
2025-09-10 16:00:00,THE LIVING WORLD,18,62
2025-09-10 16:15:00,SOUTH GATE,13,55
2025-09-10 16:15:00,THE LIVING WORLD,5,66
2025-09-10 16:30:00,SOUTH GATE,8,59
2025-09-10 16:30:00,THE LIVING WORLD,5,78
2025-09-10 16:45:00,SOUTH GATE,2,104
2025-09-10 16:45:00,THE LIVING WORLD,8,101
2025-09-10 17:00:00,SOUTH GATE,3,76
2025-09-10 17:00:00,THE LIVING WORLD,6,86
2025-09-10 17:15:00,SOUTH GATE,6,12
2025-09-10 17:15:00,THE LIVING WORLD,4,27
2025-09-10 17:30:00,SOUTH GATE,4,4
2025-09-10 17:30:00,THE LIVING WORLD,3,14
2025-09-10 17:45:00,SOUTH GATE,9,4
2025-09-10 17:45:00,THE LIVING WORLD,0,2
2025-09-10 18:00:00,SOUTH GATE,2,1
2025-09-10 18:00:00,THE LIVING WORLD,1,6
2025-09-10 18:15:00,SOUTH GATE,7,6
2025-09-10 18:30:00,SOUTH GATE,112,7
2025-09-10 18:45:00,SOUTH GATE,9,5
2025-09-10 19:00:00,SOUTH GATE,3,2
2025-09-10 19:15:00,SOUTH GATE,0,3
2025-09-10 19:15:00,THE LIVING WORLD,1,2
2025-09-10 19:30:00,SOUTH GATE,0,4
2025-09-10 19:30:00,THE LIVING WORLD,0,1
2025-09-10 19:45:00,THE LIVING WORLD,0,3
2025-09-11 08:45:00,SOUTH GATE,17,1
2025-09-11 08:45:00,THE LIVING WORLD,32,4
2025-09-11 09:00:00,SOUTH GATE,68,3
2025-09-11 09:00:00,THE LIVING WORLD,107,5
2025-09-11 09:15:00,SOUTH GATE,70,1
2025-09-11 09:15:00,THE LIVING WORLD,45,10
2025-09-11 09:30:00,SOUTH GATE,66,5
2025-09-11 09:30:00,THE LIVING WORLD,52,6
2025-09-11 09:45:00,SOUTH GATE,67,1
2025-09-11 09:45:00,THE LIVING WORLD,50,9
2025-09-11 10:00:00,SOUTH GATE,63,1
2025-09-11 10:00:00,THE LIVING WORLD,63,9
2025-09-11 10:15:00,SOUTH GATE,81,8
2025-09-11 10:15:00,THE LIVING WORLD,59,16
2025-09-11 10:30:00,SOUTH GATE,81,14
2025-09-11 10:30:00,THE LIVING WORLD,47,12
2025-09-11 10:45:00,SOUTH GATE,68,19
2025-09-11 10:45:00,THE LIVING WORLD,62,36
2025-09-11 11:00:00,SOUTH GATE,77,20
2025-09-11 11:00:00,THE LIVING WORLD,50,5
2025-09-11 11:15:00,SOUTH GATE,26,19
2025-09-11 11:15:00,THE LIVING WORLD,43,28
2025-09-11 11:30:00,SOUTH GATE,63,30
2025-09-11 11:30:00,THE LIVING WORLD,67,40
2025-09-11 11:45:00,SOUTH GATE,64,46
2025-09-11 11:45:00,THE LIVING WORLD,77,56
2025-09-11 12:00:00,SOUTH GATE,14,44
2025-09-11 12:00:00,THE LIVING WORLD,51,53
2025-09-11 12:15:00,SOUTH GATE,35,42
2025-09-11 12:15:00,THE LIVING WORLD,58,72
2025-09-11 12:30:00,SOUTH GATE,28,26
2025-09-11 12:30:00,THE LIVING WORLD,65,73
2025-09-11 12:45:00,SOUTH GATE,29,44
2025-09-11 12:45:00,THE LIVING WORLD,48,99
2025-09-11 13:00:00,SOUTH GATE,24,65
2025-09-11 13:00:00,THE LIVING WORLD,69,80
2025-09-11 13:15:00,SOUTH GATE,24,59
2025-09-11 13:15:00,THE LIVING WORLD,46,91
2025-09-11 13:30:00,SOUTH GATE,33,54
2025-09-11 13:30:00,THE LIVING WORLD,82,94
2025-09-11 13:45:00,SOUTH GATE,37,34
2025-09-11 13:45:00,THE LIVING WORLD,49,67
2025-09-11 14:00:00,SOUTH GATE,20,36
2025-09-11 14:00:00,THE LIVING WORLD,25,41
2025-09-11 14:15:00,SOUTH GATE,21,41
2025-09-11 14:15:00,THE LIVING WORLD,25,67
2025-09-11 14:30:00,SOUTH GATE,27,42
2025-09-11 14:30:00,THE LIVING WORLD,32,51
2025-09-11 14:45:00,SOUTH GATE,12,40
2025-09-11 14:45:00,THE LIVING WORLD,30,77
2025-09-11 15:00:00,SOUTH GATE,18,36
2025-09-11 15:00:00,THE LIVING WORLD,38,70
2025-09-11 15:15:00,SOUTH GATE,11,53
2025-09-11 15:15:00,THE LIVING WORLD,40,30
2025-09-11 15:30:00,SOUTH GATE,12,36
2025-09-11 15:30:00,THE LIVING WORLD,13,46
2025-09-11 15:45:00,SOUTH GATE,14,26
2025-09-11 15:45:00,THE LIVING WORLD,35,29
2025-09-11 16:00:00,SOUTH GATE,11,34
2025-09-11 16:00:00,THE LIVING WORLD,9,44
2025-09-11 16:15:00,SOUTH GATE,7,44
2025-09-11 16:15:00,THE LIVING WORLD,13,58
2025-09-11 16:30:00,SOUTH GATE,5,42
2025-09-11 16:30:00,THE LIVING WORLD,6,54
2025-09-11 16:45:00,SOUTH GATE,5,85
2025-09-11 16:45:00,THE LIVING WORLD,2,74
2025-09-11 17:00:00,SOUTH GATE,9,53
2025-09-11 17:00:00,THE LIVING WORLD,7,106
2025-09-11 17:15:00,SOUTH GATE,21,10
2025-09-11 17:15:00,THE LIVING WORLD,4,61
2025-09-11 17:30:00,SOUTH GATE,7,9
2025-09-11 17:30:00,THE LIVING WORLD,2,7
2025-09-11 17:45:00,SOUTH GATE,4,0
2025-09-11 17:45:00,THE LIVING WORLD,2,8
2025-09-11 18:00:00,SOUTH GATE,0,2
2025-09-11 18:00:00,THE LIVING WORLD,1,0
2025-09-11 18:15:00,SOUTH GATE,0,1
2025-09-11 18:30:00,THE LIVING WORLD,0,1
2025-09-11 19:00:00,SOUTH GATE,0,10
2025-09-11 19:00:00,THE LIVING WORLD,0,2
2025-09-11 19:15:00,SOUTH GATE,0,26
2025-09-11 19:15:00,THE LIVING WORLD,0,1
2025-09-11 19:30:00,SOUTH GATE,0,5
2025-09-11 19:30:00,THE LIVING WORLD,3,4
2025-09-11 19:45:00,THE LIVING WORLD,0,3
2025-09-12 08:45:00,SOUTH GATE,13,0
2025-09-12 08:45:00,THE LIVING WORLD,46,5
2025-09-12 09:00:00,SOUTH GATE,127,3
2025-09-12 09:00:00,THE LIVING WORLD,107,9
2025-09-12 09:15:00,SOUTH GATE,155,1
2025-09-12 09:15:00,THE LIVING WORLD,86,11
2025-09-12 09:30:00,SOUTH GATE,130,2
2025-09-12 09:30:00,THE LIVING WORLD,103,22
2025-09-12 09:45:00,SOUTH GATE,86,3
2025-09-12 09:45:00,THE LIVING WORLD,148,19
2025-09-12 10:00:00,SOUTH GATE,95,3
2025-09-12 10:00:00,THE LIVING WORLD,216,34
2025-09-12 10:15:00,SOUTH GATE,187,10
2025-09-12 10:15:00,THE LIVING WORLD,149,31
2025-09-12 10:30:00,SOUTH GATE,87,13
2025-09-12 10:30:00,THE LIVING WORLD,51,23
2025-09-12 10:45:00,SOUTH GATE,91,19
2025-09-12 10:45:00,THE LIVING WORLD,63,59
2025-09-12 11:00:00,SOUTH GATE,77,23
2025-09-12 11:00:00,THE LIVING WORLD,77,59
2025-09-12 11:15:00,SOUTH GATE,89,41
2025-09-12 11:15:00,THE LIVING WORLD,74,56
2025-09-12 11:30:00,SOUTH GATE,27,60
2025-09-12 11:30:00,THE LIVING WORLD,79,55
2025-09-12 11:45:00,SOUTH GATE,59,67
2025-09-12 11:45:00,THE LIVING WORLD,98,102
2025-09-12 12:00:00,SOUTH GATE,59,65
2025-09-12 12:00:00,THE LIVING WORLD,67,71
2025-09-12 12:15:00,SOUTH GATE,46,67
2025-09-12 12:15:00,THE LIVING WORLD,73,73
2025-09-12 12:30:00,SOUTH GATE,58,70
2025-09-12 12:30:00,THE LIVING WORLD,69,121
2025-09-12 12:45:00,SOUTH GATE,61,80
2025-09-12 12:45:00,THE LIVING WORLD,64,83
2025-09-12 13:00:00,SOUTH GATE,57,48
2025-09-12 13:00:00,THE LIVING WORLD,61,108
2025-09-12 13:15:00,SOUTH GATE,69,90
2025-09-12 13:15:00,THE LIVING WORLD,126,302
2025-09-12 13:30:00,SOUTH GATE,71,47
2025-09-12 13:30:00,THE LIVING WORLD,69,79
2025-09-12 13:45:00,SOUTH GATE,51,149
2025-09-12 13:45:00,THE LIVING WORLD,50,75
2025-09-12 14:00:00,SOUTH GATE,78,66
2025-09-12 14:00:00,THE LIVING WORLD,66,114
2025-09-12 14:15:00,SOUTH GATE,45,66
2025-09-12 14:15:00,THE LIVING WORLD,36,75
2025-09-12 14:30:00,SOUTH GATE,35,66
2025-09-12 14:30:00,THE LIVING WORLD,60,97
2025-09-12 14:45:00,SOUTH GATE,36,70
2025-09-12 14:45:00,THE LIVING WORLD,48,101
2025-09-12 15:00:00,SOUTH GATE,20,64
2025-09-12 15:00:00,THE LIVING WORLD,36,54
2025-09-12 15:15:00,SOUTH GATE,16,78
2025-09-12 15:15:00,THE LIVING WORLD,37,70
2025-09-12 15:30:00,SOUTH GATE,35,76
2025-09-12 15:30:00,THE LIVING WORLD,31,62
2025-09-12 15:45:00,SOUTH GATE,24,63
2025-09-12 15:45:00,THE LIVING WORLD,41,63
2025-09-12 16:00:00,SOUTH GATE,30,40
2025-09-12 16:00:00,THE LIVING WORLD,27,61
2025-09-12 16:15:00,SOUTH GATE,13,55
2025-09-12 16:15:00,THE LIVING WORLD,13,85
2025-09-12 16:30:00,SOUTH GATE,0,116
2025-09-12 16:30:00,THE LIVING WORLD,30,52
2025-09-12 16:45:00,SOUTH GATE,3,113
2025-09-12 16:45:00,THE LIVING WORLD,8,117
2025-09-12 17:00:00,SOUTH GATE,0,113
2025-09-12 17:00:00,THE LIVING WORLD,4,143
2025-09-12 17:15:00,SOUTH GATE,4,24
2025-09-12 17:15:00,THE LIVING WORLD,1,28
2025-09-12 17:30:00,SOUTH GATE,2,4
2025-09-12 17:30:00,THE LIVING WORLD,2,23
2025-09-12 17:45:00,SOUTH GATE,0,4
2025-09-12 17:45:00,THE LIVING WORLD,1,3
2025-09-12 18:00:00,THE LIVING WORLD,0,1
2025-09-13 08:45:00,SOUTH GATE,15,3
2025-09-13 08:45:00,THE LIVING WORLD,50,2
2025-09-13 09:00:00,SOUTH GATE,343,2
2025-09-13 09:00:00,THE LIVING WORLD,184,14
2025-09-13 09:15:00,SOUTH GATE,268,8
2025-09-13 09:15:00,THE LIVING WORLD,248,16
2025-09-13 09:30:00,SOUTH GATE,253,5
2025-09-13 09:30:00,THE LIVING WORLD,202,39
2025-09-13 09:45:00,SOUTH GATE,256,23
2025-09-13 09:45:00,THE LIVING WORLD,147,24
2025-09-13 10:00:00,SOUTH GATE,267,19
2025-09-13 10:00:00,THE LIVING WORLD,159,25
2025-09-13 10:15:00,SOUTH GATE,211,8
2025-09-13 10:15:00,THE LIVING WORLD,158,34
2025-09-13 10:30:00,SOUTH GATE,133,38
2025-09-13 10:30:00,THE LIVING WORLD,117,55
2025-09-13 10:45:00,SOUTH GATE,220,69
2025-09-13 10:45:00,THE LIVING WORLD,132,91
2025-09-13 11:00:00,SOUTH GATE,171,77
2025-09-13 11:00:00,THE LIVING WORLD,129,78
2025-09-13 11:15:00,SOUTH GATE,171,120
2025-09-13 11:15:00,THE LIVING WORLD,152,79
2025-09-13 11:30:00,SOUTH GATE,196,97
2025-09-13 11:30:00,THE LIVING WORLD,127,92
2025-09-13 11:45:00,SOUTH GATE,171,101
2025-09-13 11:45:00,THE LIVING WORLD,178,150
2025-09-13 12:00:00,SOUTH GATE,150,148
2025-09-13 12:00:00,THE LIVING WORLD,108,179
2025-09-13 12:15:00,SOUTH GATE,152,124
2025-09-13 12:15:00,THE LIVING WORLD,134,127
2025-09-13 12:30:00,SOUTH GATE,129,146
2025-09-13 12:30:00,THE LIVING WORLD,118,137
2025-09-13 12:45:00,SOUTH GATE,82,178
2025-09-13 12:45:00,THE LIVING WORLD,130,193
2025-09-13 13:00:00,SOUTH GATE,132,127
2025-09-13 13:00:00,THE LIVING WORLD,118,131
2025-09-13 13:15:00,SOUTH GATE,141,194
2025-09-13 13:15:00,THE LIVING WORLD,142,171
2025-09-13 13:30:00,SOUTH GATE,180,182
2025-09-13 13:30:00,THE LIVING WORLD,93,124
2025-09-13 13:45:00,SOUTH GATE,126,112
2025-09-13 13:45:00,THE LIVING WORLD,129,154
2025-09-13 14:00:00,SOUTH GATE,112,163
2025-09-13 14:00:00,THE LIVING WORLD,114,105
2025-09-13 14:15:00,SOUTH GATE,116,153
2025-09-13 14:15:00,THE LIVING WORLD,64,197
2025-09-13 14:30:00,SOUTH GATE,107,127
2025-09-13 14:30:00,THE LIVING WORLD,87,109
2025-09-13 14:45:00,SOUTH GATE,59,193
2025-09-13 14:45:00,THE LIVING WORLD,99,151
2025-09-13 15:00:00,SOUTH GATE,77,176
2025-09-13 15:00:00,THE LIVING WORLD,96,167
2025-09-13 15:15:00,SOUTH GATE,78,172
2025-09-13 15:15:00,THE LIVING WORLD,64,139
2025-09-13 15:30:00,SOUTH GATE,74,107
2025-09-13 15:30:00,THE LIVING WORLD,93,150
2025-09-13 15:45:00,SOUTH GATE,50,153
2025-09-13 15:45:00,THE LIVING WORLD,62,113
2025-09-13 16:00:00,SOUTH GATE,39,163
2025-09-13 16:00:00,THE LIVING WORLD,48,117
2025-09-13 16:15:00,SOUTH GATE,19,164
2025-09-13 16:15:00,THE LIVING WORLD,36,140
2025-09-13 16:30:00,SOUTH GATE,16,239
2025-09-13 16:30:00,THE LIVING WORLD,41,150
2025-09-13 16:45:00,SOUTH GATE,3,311
2025-09-13 16:45:00,THE LIVING WORLD,32,265
2025-09-13 17:00:00,SOUTH GATE,1,257
2025-09-13 17:00:00,THE LIVING WORLD,12,259
2025-09-13 17:15:00,SOUTH GATE,4,21
2025-09-13 17:15:00,THE LIVING WORLD,11,40
2025-09-13 17:30:00,SOUTH GATE,0,1
2025-09-13 17:30:00,THE LIVING WORLD,12,21
2025-09-13 17:45:00,SOUTH GATE,2,3
2025-09-13 17:45:00,THE LIVING WORLD,17,17
2025-09-13 18:00:00,SOUTH GATE,9,7
2025-09-13 18:00:00,THE LIVING WORLD,96,10
2025-09-13 18:15:00,THE LIVING WORLD,17,8
2025-09-13 18:30:00,THE LIVING WORLD,4,3
2025-09-13 18:45:00,SOUTH GATE,0,2
2025-09-13 18:45:00,THE LIVING WORLD,1,1
2025-09-13 19:00:00,THE LIVING WORLD,2,14
2025-09-13 19:15:00,THE LIVING WORLD,7,4
2025-09-13 19:30:00,THE LIVING WORLD,3,2
2025-09-13 19:45:00,THE LIVING WORLD,2,0
2025-09-14 08:45:00,SOUTH GATE,19,9
2025-09-14 08:45:00,THE LIVING WORLD,34,6
2025-09-14 09:00:00,SOUTH GATE,260,8
2025-09-14 09:00:00,THE LIVING WORLD,216,7
2025-09-14 09:15:00,SOUTH GATE,177,5
2025-09-14 09:15:00,THE LIVING WORLD,113,1
2025-09-14 09:30:00,SOUTH GATE,232,13
2025-09-14 09:30:00,THE LIVING WORLD,103,15
2025-09-14 09:45:00,SOUTH GATE,158,14
2025-09-14 09:45:00,THE LIVING WORLD,147,29
2025-09-14 10:00:00,SOUTH GATE,184,20
2025-09-14 10:00:00,THE LIVING WORLD,115,27
2025-09-14 10:15:00,SOUTH GATE,132,23
2025-09-14 10:15:00,THE LIVING WORLD,94,35
2025-09-14 10:30:00,SOUTH GATE,103,22
2025-09-14 10:30:00,THE LIVING WORLD,115,38
2025-09-14 10:45:00,SOUTH GATE,146,39
2025-09-14 10:45:00,THE LIVING WORLD,85,78
2025-09-14 11:00:00,SOUTH GATE,107,51
2025-09-14 11:00:00,THE LIVING WORLD,84,69
2025-09-14 11:15:00,SOUTH GATE,144,80
2025-09-14 11:15:00,THE LIVING WORLD,83,81
2025-09-14 11:30:00,SOUTH GATE,181,69
2025-09-14 11:30:00,THE LIVING WORLD,107,86
2025-09-14 11:45:00,SOUTH GATE,112,70
2025-09-14 11:45:00,THE LIVING WORLD,128,74
2025-09-14 12:00:00,SOUTH GATE,104,113
2025-09-14 12:00:00,THE LIVING WORLD,78,85
2025-09-14 12:15:00,SOUTH GATE,102,91
2025-09-14 12:15:00,THE LIVING WORLD,75,89
2025-09-14 12:30:00,SOUTH GATE,111,103
2025-09-14 12:30:00,THE LIVING WORLD,74,79
2025-09-14 12:45:00,SOUTH GATE,123,147
2025-09-14 12:45:00,THE LIVING WORLD,88,98
2025-09-14 13:00:00,SOUTH GATE,66,118
2025-09-14 13:00:00,THE LIVING WORLD,81,109
2025-09-14 13:15:00,SOUTH GATE,82,108
2025-09-14 13:15:00,THE LIVING WORLD,117,102
2025-09-14 13:30:00,SOUTH GATE,97,124
2025-09-14 13:30:00,THE LIVING WORLD,77,94
2025-09-14 13:45:00,SOUTH GATE,106,123
2025-09-14 13:45:00,THE LIVING WORLD,100,118
2025-09-14 14:00:00,SOUTH GATE,96,127
2025-09-14 14:00:00,THE LIVING WORLD,62,108
2025-09-14 14:15:00,SOUTH GATE,60,181
2025-09-14 14:15:00,THE LIVING WORLD,96,93
2025-09-14 14:30:00,SOUTH GATE,72,125
2025-09-14 14:30:00,THE LIVING WORLD,45,98
2025-09-14 14:45:00,SOUTH GATE,64,110
2025-09-14 14:45:00,THE LIVING WORLD,88,98
2025-09-14 15:00:00,SOUTH GATE,68,119
2025-09-14 15:00:00,THE LIVING WORLD,61,164
2025-09-14 15:15:00,SOUTH GATE,46,142
2025-09-14 15:15:00,THE LIVING WORLD,84,103
2025-09-14 15:30:00,SOUTH GATE,35,96
2025-09-14 15:30:00,THE LIVING WORLD,42,111
2025-09-14 15:45:00,SOUTH GATE,22,112
2025-09-14 15:45:00,THE LIVING WORLD,62,106
2025-09-14 16:00:00,SOUTH GATE,29,115
2025-09-14 16:00:00,THE LIVING WORLD,35,108
2025-09-14 16:15:00,SOUTH GATE,15,163
2025-09-14 16:15:00,THE LIVING WORLD,33,105
2025-09-14 16:30:00,SOUTH GATE,21,144
2025-09-14 16:30:00,THE LIVING WORLD,6,123
2025-09-14 16:45:00,SOUTH GATE,4,159
2025-09-14 16:45:00,THE LIVING WORLD,18,147
2025-09-14 17:00:00,SOUTH GATE,0,141
2025-09-14 17:00:00,THE LIVING WORLD,6,185
2025-09-14 17:15:00,SOUTH GATE,3,29
2025-09-14 17:15:00,THE LIVING WORLD,8,62
2025-09-14 17:30:00,SOUTH GATE,1,4
2025-09-14 17:30:00,THE LIVING WORLD,0,19
2025-09-14 17:45:00,SOUTH GATE,0,1
2025-09-14 17:45:00,THE LIVING WORLD,1,4
2025-09-14 18:00:00,THE LIVING WORLD,1,1
2025-09-14 19:45:00,THE LIVING WORLD,1,1
2025-09-15 08:45:00,SOUTH GATE,22,4
2025-09-15 08:45:00,THE LIVING WORLD,44,8
2025-09-15 09:00:00,SOUTH GATE,53,0
2025-09-15 09:00:00,THE LIVING WORLD,94,5
2025-09-15 09:15:00,SOUTH GATE,72,3
2025-09-15 09:15:00,THE LIVING WORLD,59,5
2025-09-15 09:30:00,SOUTH GATE,45,0
2025-09-15 09:30:00,THE LIVING WORLD,69,7
2025-09-15 09:45:00,SOUTH GATE,36,7
2025-09-15 09:45:00,THE LIVING WORLD,49,12
2025-09-15 10:00:00,SOUTH GATE,65,4
2025-09-15 10:00:00,THE LIVING WORLD,91,10
2025-09-15 10:15:00,SOUTH GATE,38,5
2025-09-15 10:15:00,THE LIVING WORLD,60,14
2025-09-15 10:30:00,SOUTH GATE,91,7
2025-09-15 10:30:00,THE LIVING WORLD,31,12
2025-09-15 10:45:00,SOUTH GATE,33,13
2025-09-15 10:45:00,THE LIVING WORLD,78,46
2025-09-15 11:00:00,SOUTH GATE,42,12
2025-09-15 11:00:00,THE LIVING WORLD,54,25
2025-09-15 11:15:00,SOUTH GATE,25,13
2025-09-15 11:15:00,THE LIVING WORLD,54,63
2025-09-15 11:30:00,SOUTH GATE,45,29
2025-09-15 11:30:00,THE LIVING WORLD,39,28
2025-09-15 11:45:00,SOUTH GATE,36,22
2025-09-15 11:45:00,THE LIVING WORLD,62,43
2025-09-15 12:00:00,SOUTH GATE,36,45
2025-09-15 12:00:00,THE LIVING WORLD,60,46
2025-09-15 12:15:00,SOUTH GATE,39,40
2025-09-15 12:15:00,THE LIVING WORLD,58,70
2025-09-15 12:30:00,SOUTH GATE,37,15
2025-09-15 12:30:00,THE LIVING WORLD,60,103
2025-09-15 12:45:00,SOUTH GATE,32,42
2025-09-15 12:45:00,THE LIVING WORLD,71,96
2025-09-15 13:00:00,SOUTH GATE,37,39
2025-09-15 13:00:00,THE LIVING WORLD,68,71
2025-09-15 13:15:00,SOUTH GATE,34,48
2025-09-15 13:15:00,THE LIVING WORLD,43,78
2025-09-15 13:30:00,SOUTH GATE,18,33
2025-09-15 13:30:00,THE LIVING WORLD,38,81
2025-09-15 13:45:00,SOUTH GATE,24,35
2025-09-15 13:45:00,THE LIVING WORLD,50,66
2025-09-15 14:00:00,SOUTH GATE,21,28
2025-09-15 14:00:00,THE LIVING WORLD,32,56
2025-09-15 14:15:00,SOUTH GATE,11,28
2025-09-15 14:15:00,THE LIVING WORLD,32,81
2025-09-15 14:30:00,SOUTH GATE,22,46
2025-09-15 14:30:00,THE LIVING WORLD,23,57
2025-09-15 14:45:00,SOUTH GATE,22,39
2025-09-15 14:45:00,THE LIVING WORLD,32,66
2025-09-15 15:00:00,SOUTH GATE,7,45
2025-09-15 15:00:00,THE LIVING WORLD,25,38
2025-09-15 15:15:00,SOUTH GATE,8,26
2025-09-15 15:15:00,THE LIVING WORLD,35,84
2025-09-15 15:30:00,SOUTH GATE,8,29
2025-09-15 15:30:00,THE LIVING WORLD,41,69
2025-09-15 15:45:00,SOUTH GATE,5,30
2025-09-15 15:45:00,THE LIVING WORLD,25,39
2025-09-15 16:00:00,SOUTH GATE,15,44
2025-09-15 16:00:00,THE LIVING WORLD,32,58
2025-09-15 16:15:00,SOUTH GATE,9,40
2025-09-15 16:15:00,THE LIVING WORLD,5,56
2025-09-15 16:30:00,SOUTH GATE,3,50
2025-09-15 16:30:00,THE LIVING WORLD,6,59
2025-09-15 16:45:00,SOUTH GATE,1,55
2025-09-15 16:45:00,THE LIVING WORLD,6,79
2025-09-15 17:00:00,SOUTH GATE,1,84
2025-09-15 17:00:00,THE LIVING WORLD,4,83
2025-09-15 17:15:00,SOUTH GATE,1,7
2025-09-15 17:15:00,THE LIVING WORLD,0,27
2025-09-15 17:30:00,SOUTH GATE,1,4
2025-09-15 17:30:00,THE LIVING WORLD,2,13
2025-09-15 17:45:00,THE LIVING WORLD,0,2
2025-09-15 18:15:00,SOUTH GATE,1,1
2025-09-15 18:30:00,SOUTH GATE,5,8
2025-09-15 18:45:00,SOUTH GATE,1,1
2025-09-16 08:45:00,SOUTH GATE,13,0
2025-09-16 08:45:00,THE LIVING WORLD,30,11
2025-09-16 09:00:00,SOUTH GATE,63,5
2025-09-16 09:00:00,THE LIVING WORLD,85,5
2025-09-16 09:15:00,SOUTH GATE,72,4
2025-09-16 09:15:00,THE LIVING WORLD,66,1
2025-09-16 09:30:00,SOUTH GATE,33,2
2025-09-16 09:30:00,THE LIVING WORLD,40,6
2025-09-16 09:45:00,SOUTH GATE,64,5
2025-09-16 09:45:00,THE LIVING WORLD,82,5
2025-09-16 10:00:00,SOUTH GATE,70,4
2025-09-16 10:00:00,THE LIVING WORLD,72,8
2025-09-16 10:15:00,SOUTH GATE,47,5
2025-09-16 10:15:00,THE LIVING WORLD,76,24
2025-09-16 10:30:00,SOUTH GATE,34,4
2025-09-16 10:30:00,THE LIVING WORLD,41,13
2025-09-16 10:45:00,SOUTH GATE,49,16
2025-09-16 10:45:00,THE LIVING WORLD,40,22
2025-09-16 11:00:00,SOUTH GATE,23,18
2025-09-16 11:00:00,THE LIVING WORLD,48,44
2025-09-16 11:15:00,SOUTH GATE,27,19
2025-09-16 11:15:00,THE LIVING WORLD,40,29
2025-09-16 11:30:00,SOUTH GATE,21,27
2025-09-16 11:30:00,THE LIVING WORLD,37,41
2025-09-16 11:45:00,SOUTH GATE,35,27
2025-09-16 11:45:00,THE LIVING WORLD,59,70
2025-09-16 12:00:00,SOUTH GATE,32,37
2025-09-16 12:00:00,THE LIVING WORLD,55,58
2025-09-16 12:15:00,SOUTH GATE,42,20
2025-09-16 12:15:00,THE LIVING WORLD,48,40
2025-09-16 12:30:00,SOUTH GATE,30,38
2025-09-16 12:30:00,THE LIVING WORLD,47,69
2025-09-16 12:45:00,SOUTH GATE,38,44
2025-09-16 12:45:00,THE LIVING WORLD,47,59
2025-09-16 13:00:00,SOUTH GATE,35,40
2025-09-16 13:00:00,THE LIVING WORLD,41,44
2025-09-16 13:15:00,SOUTH GATE,22,28
2025-09-16 13:15:00,THE LIVING WORLD,48,78
2025-09-16 13:30:00,SOUTH GATE,21,36
2025-09-16 13:30:00,THE LIVING WORLD,41,52
2025-09-16 13:45:00,SOUTH GATE,27,43
2025-09-16 13:45:00,THE LIVING WORLD,30,88
2025-09-16 14:00:00,SOUTH GATE,20,32
2025-09-16 14:00:00,THE LIVING WORLD,15,55
2025-09-16 14:15:00,SOUTH GATE,12,49
2025-09-16 14:15:00,THE LIVING WORLD,37,50
2025-09-16 14:30:00,SOUTH GATE,21,33
2025-09-16 14:30:00,THE LIVING WORLD,33,45
2025-09-16 14:45:00,SOUTH GATE,23,28
